,upc,url,sku,name,modelNumber,manufacturer,salePrice,shippingCost,dollarSavings,percentSavings,bestSellingRank,customerReviewCount,customerReviewAverage,color,inStoreAvailabilityText,onlineAvailabilityText,description,shortDescription,longDescription,Details: Temperature Control Type,Details: Refrigerator Capacity,Details: Number Of Doors,Details: Freezer Compartment,Details: ENERGY STAR Certified,Details: Humidity-Controlled Crisper,Details: Refrigerator Type,Details: Thru-The-Door Dispenser,Details: Freezer Capacity,Details: Height To Top Of Refrigerator,Details: Water Filtration,Details: Ice Maker,Details: pricematch
589,883049360911,http://www.bestbuy.com/site/kitchenaid-22-1-cu-ft-french-door-refrigerator-stainless-steel/7403128.p?id=1219677654339&skuId=7403128,7403128,KitchenAid - 22.1 Cu. Ft. French Door Refrigerator - Stainless Steel,KRFF302ESS,KitchenAid,1999.99,833.33,0.0,0.0,,1.0,5.0,Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic controls; ExtendFresh temperature management system; 5 adjustable shelves; slide-away split shelf; FreshChill temperature-controlled pantry; humidity-controlled crispers,"KitchenAid French Door refrigerator: Extend the life of fruits, vegetables and meats with the ExtendFresh system and a produce preserver that delays ripening for lasting freshness. The SatinGlide system makes storage simple.",Electronic,Yes,yes,Yes,Yes,Yes,French Door,Not Applicable,6.45 cubic feet,68.88 inches,Yes,,
590,883049360904,http://www.bestbuy.com/site/kitchenaid-22-1-cu-ft-french-door-refrigerator-white/7403191.p?id=1219677660260&skuId=7403191,7403191,KitchenAid - 22.1 Cu. Ft. French Door Refrigerator - White,KRFF302EWH,KitchenAid,1999.99,35.0,0.0,0.0,,1.0,5.0,White,Store Pickup: Not Available,Delivery: Most Areas,,Electronic controls; ExtendFresh temperature management system; 5 adjustable shelves; slide-away split shelf; FreshChill temperature-controlled pantry; humidity-controlled crispers,"KitchenAid French Door refrigerator: Extend the life of fruits, vegetables and meats with the ExtendFresh system and a produce preserver that delays ripening for lasting freshness. The SatinGlide system makes storage simple.",Electronic,Yes,yes,Yes,Yes,Yes,French Door,Not Applicable,6.45 cubic feet,68.88 inches,Yes,,
591,883049328768,http://www.bestbuy.com/site/kitchenaid-22-7-cu-ft-side-by-side-counter-depth-refrigerator-monochromatic-stainless-steel/5872011.p?id=1219661886396&skuId=5872011&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,5872011,KitchenAid - 22.7 Cu. Ft. Side-by-Side Counter-Depth Refrigerator - Monochromatic Stainless-Steel,KRSC503ESS,KitchenAid,2789.99,2.99,310.0,10.0,,2.0,2.5,Monochromatic Stainless-Steel,Store Pickup: Not Available,Delivery: Most Areas,,"Touch controls; Preserva dual temperature management system; adjustable, spill-resistant shelves; 2 humidity-controlled crispers; 3 adjustable freezer shelves; automatic icemaker","KitchenAid side-by-side refrigerator: With a Preserva food care system and a FreshFlow air filter, you can keep your fresh and frozen groceries tasting great. Adjustable shelves offer easy customization, and LED lighting offers clear visibility.",Touch,Yes,yes,Yes,No,Yes,Side-by-Side,Water|Crushed Ice|Cubed Ice,9 cubic feet,71 inches,Yes,,
592,883049366098,http://www.bestbuy.com/site/kitchenaid-24-8-cu-ft-side-by-side-refrigerator-black/8526108.p?id=1219693072255&skuId=8526108,8526108,KitchenAid - 24.8 Cu. Ft. Side-by-Side Refrigerator - Black,KRSF505EBL,KitchenAid,2499.99,1000.0,0.0,0.0,,,,Black,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; Preserva temperature management system; adjustable spill-resistant shelves; humidity-controlled crisper; gallon door storage; automatic icemaker,"KitchenAid Side-by-Side Refrigerator: Keep your fresh and frozen groceries accessible with this spacious refrigerator, which offers adjustable shelves for customized organization. The In-Door-Ice system dispenses filtered water and ice with a touch.",Electronic,Yes,yes,Yes,Yes,Yes,Side-by-Side,Water|Crushed Ice|Cubed Ice,8.93 cubic feet,68.375 inches,Yes,,
593,883049366104,http://www.bestbuy.com/site/kitchenaid-24-8-cu-ft-side-by-side-refrigerator-white/7405199.p?id=1219677657068&skuId=7405199,7405199,KitchenAid - 24.8 Cu. Ft. Side-by-Side Refrigerator - White,KRSF505EWH,KitchenAid,2499.99,21.11,0.0,0.0,,,,White,Store Pickup: Not Available,Delivery: Most Areas,,"ENERGY STAR Certified
Touch controls; Preserva temperature management; 1 humidity-controlled and 1 temperature-controlled drawer; gallon door storage; adjustable glass shelves; LED lighting; 3 adjustable freezer shelves","KitchenAid side-by-side refrigerator: Keep your fresh and frozen foods organized in this refrigerator, which features 3 adjustable gallon door bins, a dairy bin and adjustable, spill-safe glass shelves. LED lighting makes it easy to find items in the refrigerator and freezer sections.",Touch,Yes,yes,Yes,Yes,Yes,Side-by-Side,Water,8.93 cubic feet,68.375 inches,Yes,,
594,883049360928,http://www.bestbuy.com/site/kitchenaid-25-2-cu-ft-french-door-refrigerator-black/7403215.p?id=1219677660134&skuId=7403215,7403215,KitchenAid - 25.2 Cu. Ft. French Door Refrigerator - Black,KRFF305EBL,KitchenAid,1999.99,500.0,0.0,0.0,,1.0,5.0,Black,Store Pickup: Not Available,Delivery: Most Areas,,"ENERGY STAR Certified
Electronic touch controls; ExtendFresh temperature management; Max Cool; produce preserver; FreshChill temperature-controlled pantry; 2 humidity-controlled drawers; 2 gallon door bins; metal wine rack","KitchenAid French door refrigerator: Organize your groceries effectively in this refrigerator, which features a slide-away split shelf and 3 drawers for plenty of storage space. The Max Cool option brings the temperature down quickly to ensure ideal internal temperatures.",Touch,Yes,yes,Yes,Yes,Yes,French Door,Not Applicable,7.44 cubic feet,68.875 inches,,,
595,883049360942,http://www.bestbuy.com/site/kitchenaid-25-2-cu-ft-french-door-refrigerator-stainless-steel/7403137.p?id=1219677659919&skuId=7403137&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,7403137,KitchenAid - 25.2 Cu. Ft. French Door Refrigerator - Stainless Steel,KRFF305ESS,KitchenAid,1999.99,2.99,0.0,0.0,,1.0,5.0,Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,"ENERGY STAR Certified
Electronic touch controls; ExtendFresh temperature management; Max Cool; produce preserver; FreshChill temperature-controlled pantry; 2 humidity-controlled drawers; 2 gallon door bins; metal wine rack","KitchenAid French door refrigerator: Organize your groceries effectively in this refrigerator, which features a slide-away split shelf and 3 drawers for plenty of storage space. The Max Cool option brings the temperature down quickly to ensure ideal internal temperatures.",Touch,Yes,yes,Yes,Yes,Yes,French Door,Not Applicable,7.44 cubic feet,68.875 inches,,,
596,883049360935,http://www.bestbuy.com/site/kitchenaid-25-2-cu-ft-french-door-refrigerator-white/7403173.p?id=1219677662069&skuId=7403173,7403173,KitchenAid - 25.2 Cu. Ft. French Door Refrigerator - White,KRFF305EWH,KitchenAid,1999.99,370.37,0.0,0.0,,1.0,5.0,White,Store Pickup: Not Available,Delivery: Most Areas,,"ENERGY STAR Certified
Electronic touch controls; ExtendFresh temperature management; Max Cool; produce preserver; FreshChill temperature-controlled pantry; 2 humidity-controlled drawers; 2 gallon door bins; metal wine rack","KitchenAid French door refrigerator: Organize your groceries effectively in this refrigerator, which features a slide-away split shelf and 3 drawers for plenty of storage space. The Max Cool option brings the temperature down quickly to ensure ideal internal temperatures.",Touch,Yes,yes,Yes,Yes,Yes,French Door,Not Applicable,7.44 cubic feet,68.875 inches,,,
597,883049359496,http://www.bestbuy.com/site/kitchenaid-26-8-cu-ft-french-door-refrigerator-black/7322026.p?id=1219674142303&skuId=7322026,7322026,KitchenAid - 26.8 Cu. Ft. French Door Refrigerator - Black,KRFF507EBL,KitchenAid,2899.99,476.19,0.0,0.0,,,,Black,Store Pickup: Not Available,Delivery: Most Areas,,Light touch controls; Preserva dual temperature management system; slide-away split shelf; 2 humidity-controlled crispers; temperature-controlled pantry; 2-tier freezer drawer; automatic icemaker,"KitchenAid French Door refrigerator: Keep healthy snacks on hand or chill deli trays and wine for entertaining with versatile storage, including humidity-controlled crispers and a customizable pantry. A split shelf enables optimized organization.",Touch,Yes,yes,Yes,No,Yes,French Door,Water|Crushed Ice|Cubed Ice,7.77 cubic feet,68.75 inches,Yes,,
598,883049360805,http://www.bestbuy.com/site/kitchenaid-26-8-cu-ft-french-door-refrigerator-stainless-steel/7403182.p?id=1219677662195&skuId=7403182,7403182,KitchenAid - 26.8 Cu. Ft. French Door Refrigerator - Stainless Steel,KRFF507ESS,KitchenAid,2899.99,909.09,0.0,0.0,,,,Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; Preserva temperature management; Max Cool; temperature-controlled pantry; humidity-controlled crispers; gallon door bins; LED lighting; freezer pizza pocket,"KitchenAid French door refrigerator: Organize your groceries efficiently in this refrigerator, which features a slide-away split shelf to accommodate bulky items with ease. Max Cool chills the refrigerator quickly to maintain proper internal temperatures.",Touch,Yes,yes,Yes,No,Yes,French Door,Water,7.77 cubic feet,68.75 inches,Yes,,
599,883049359489,http://www.bestbuy.com/site/kitchenaid-26-8-cu-ft-french-door-refrigerator-white/7322008.p?id=1219674139811&skuId=7322008,7322008,KitchenAid - 26.8 Cu. Ft. French Door Refrigerator - White,KRFF507EWH,KitchenAid,2899.99,476.19,0.0,0.0,,,,White,Store Pickup: Not Available,Delivery: Most Areas,,Light touch controls; Preserva dual temperature management system; slide-away split shelf; 2 humidity-controlled crispers; temperature-controlled pantry; 2-tier freezer drawer; automatic icemaker,"KitchenAid French Door refrigerator: Keep healthy snacks on hand or chill deli trays and wine for entertaining with versatile storage, including humidity-controlled crispers and a customizable pantry. A split shelf enables optimized organization.",Touch,Yes,yes,Yes,No,Yes,French Door,Water|Crushed Ice|Cubed Ice,7.77 cubic feet,68.75 inches,Yes,,
600,883049352558,http://www.bestbuy.com/site/kitchenaid-4-7-cu-ft-compact-double-drawer-refrigerator-black-stainless-steel/7500299.p?id=1219679617924&skuId=7500299,7500299,KitchenAid - 4.7 Cu. Ft. Compact Double-Drawer Refrigerator - Black/Stainless Steel,KUDR204ESB,KitchenAid,2699.99,174.99,0.0,0.0,,,,Black/Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Touch controls; over-temperature alarm; door alarm; LED interior lighting; built-in or freestanding design,"Organize your groceries in this KitchenAid KUDR204ESB double-drawer refrigerator, and enjoy simple temperature adjustments with touch controls. LED interior lighting makes it simple to find what you need quickly, and the door alarm helps conserve energy.",Touch,No,yes,No,No,No,No Freezer,Not Applicable,,,,,
601,883049352541,http://www.bestbuy.com/site/kitchenaid-4-7-cu-ft-compact-double-drawer-refrigerator-panel-ready/7500226.p?id=1219679623734&skuId=7500226,7500226,KitchenAid - 4.7 Cu. Ft. Compact Double-Drawer Refrigerator - Panel-Ready,KUDR204EPA,KitchenAid,2599.99,174.99,0.0,0.0,,,,Panel-Ready,Store Pickup: Not Available,Delivery: Most Areas,,Touch controls; over-temperature alarm; door alarm; LED interior lighting; built-in or freestanding design,"Organize your groceries in this KitchenAid KUDR204EPA double-drawer refrigerator, and enjoy simple temperature adjustments with touch controls. LED interior lighting makes it simple to find what you need quickly, and the door alarm helps conserve energy.",Touch,No,yes,No,No,No,No Freezer,Not Applicable,,,,,
602,883049352527,http://www.bestbuy.com/site/kitchenaid-4-7-cu-ft-compact-refrigerator-custom-panel-ready/7717012.p?id=1219683444968&skuId=7717012,7717012,KitchenAid - 4.7 Cu. Ft. Compact Refrigerator - Custom Panel Ready,KUDF204EPA,KitchenAid,2429.99,174.99,270.0,10.0,,,,Custom Panel Ready,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; pull-out fresh-food and freezer drawers; LED lighting; factory-installed icemaker; built-in or freestanding installation,"Enjoy additional storage for your favorite foods with this 4.7 cu. ft. KitchenAid KUDF204EPA compact refrigerator, which features fresh-food and freezer pull-out drawers for simple freestanding or under-the-counter installation.",Electronic,Yes,yes,Yes,No,No,Compact,Not Applicable,2.5 cubic feet,34.13 inches,Yes,,
603,883049352534,http://www.bestbuy.com/site/kitchenaid-4-7-cu-ft-double-drawer-refrigerator-stainless-steel/4209900.p?id=1219707774198&skuId=4209900,4209900,KitchenAid - 4.7 Cu. Ft. Double-Drawer Refrigerator - Stainless Steel,KUDF204ESB,KitchenAid,2799.99,909.09,0.0,0.0,,,,Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic controls; door-open and over-temperature alarms; LED lighting; built-in or freestanding installation; automatic icemaker,"Keep wine, snacks and frozen treats accessible with this KitchenAid KUDF204ESB double-drawer refrigerator, which features a 2.2 cu. ft. refrigerator and a 2.5 cu. ft. freezer for all your entertaining needs. A door alarm helps maintain food freshness.",Electronic,Yes,yes,Yes,No,,Compact,Not Applicable,2.5 cubic feet,,Yes,,
604,883049352398,http://www.bestbuy.com/site/kitchenaid-4-9-cu-ft-compact-refrigerator-black-stainless-steel/7716878.p?id=1219683442452&skuId=7716878,7716878,KitchenAid - 4.9 Cu. Ft. Compact Refrigerator - Black/Stainless Steel,KURR104ESB,KitchenAid,1619.99,174.99,180.0,10.0,,,,Black/Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; 3 glass shelves; LED lighting; built-in or freestanding installation,This KitchenAid KURR104ESB compact refrigerator features electronic touch controls for easy adjustments between 32&#176; and 42&#176; to keep your white wines cool. Built-in or freestanding installation offers flexibility to suit your space.,Electronic,,yes,,No,,,,,,,,
605,883049352411,http://www.bestbuy.com/site/kitchenaid-4-9-cu-ft-compact-refrigerator-black-stainless-steel/7717049.p?id=1219683444333&skuId=7717049,7717049,KitchenAid - 4.9 Cu. Ft. Compact Refrigerator - Black/Stainless Steel,KURL104ESB,KitchenAid,1619.99,174.99,180.0,10.0,,,,Black/Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; 3 glass shelves; LED lighting; built-in or freestanding installation,Easily adjust the temperature of this KitchenAid KURL104ESB compact refrigerator between 32&#176; and 42&#176; with the electronic touch controls. The 4.9 cu. ft. storage capacity allows you to store plenty of white wine on the 3 glass shelves.,Electronic,,yes,,No,,,,,,,,
606,883049352381,http://www.bestbuy.com/site/kitchenaid-4-9-cu-ft-compact-refrigerator-custom-panel-ready/7717067.p?id=1219683445093&skuId=7717067,7717067,KitchenAid - 4.9 Cu. Ft. Compact Refrigerator - Custom Panel Ready,KURR104EPA,KitchenAid,1529.99,174.99,170.0,10.0,,,,Custom Panel Ready,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; 3 glass shelves; LED lighting; built-in or freestanding installation,This KitchenAid KURR104EPA compact refrigerator features electronic touch controls for easy adjustments between 32&#176; and 42&#176; to keep your white wines cool. Built-in or freestanding installation offers flexibility to suit your space.,Electronic,,yes,,No,,,,,,,,
607,883049352336,http://www.bestbuy.com/site/kitchenaid-46-bottle-wine-cellar-black-stainless-steel/7717021.p?id=1219683446175&skuId=7717021,7717021,KitchenAid - 46-Bottle Wine Cellar - Black/Stainless Steel,KUWR204ESB,KitchenAid,2099.99,174.99,0.0,0.0,,,,Black/Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; 2 temperature-controlled zones; SatinGlide wire shelves with wooden front trim; UV-protected thermal glass door; automatic LED lighting; built-in or freestanding design,"Keep your red and white wines stored at their optimal temperatures in this KitchenAid KUWR204ESB 46-bottle wine cellar, which features 2 separate temperature-controlled zones. Electronic touch controls allow adjustments between 42&#176; and 64&#176;.",Electronic,,yes,,No,,,,,,,,
608,883049352350,http://www.bestbuy.com/site/kitchenaid-46-bottle-wine-cellar-black-stainless-steel/7716869.p?id=1219683442455&skuId=7716869,7716869,KitchenAid - 46-Bottle Wine Cellar - Black/Stainless Steel,KUWL204ESB,KitchenAid,2099.99,174.99,0.0,0.0,,,,Black/Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic touch controls; 2 separate temperature-controlled zones; UV-protected thermal glass door; auto LED lighting; built-in or freestanding installation,"Keep your red and white wines at optimal temperatures with this KitchenAid KUWL204ESB 46-bottle wine cellar, which features 2 temperature-controlled zones. The UV-protected glass door safeguards against sun damage while providing a clear look inside.",Electronic,,yes,,No,,,,,,,,
